Checked	Protein FDR Confidence: Combined	Master	Accession	Description	Exp. q-value: Combined	Sum PEP Score	Coverage [%]	# Peptides	# PSMs	# Unique Peptides	# AAs	MW [kDa]	calc. pI	Score Sequest HT: Sequest HT	# Peptides (by Search Engine): Sequest HT	# Protein Groups
FALSE	High	Master Protein	TALONT002149403.p1	TALONT002149403.p1	0	19.154	20	5	6	5	320	34.7	5.52	4.65	5	1
FALSE	High	Master Protein	ENST00000369795.p1	ENST00000369795.p1	0	19.15	4	4	6	4	841	95.8	6.37	7.61	4	1
FALSE	High	Master Protein	TALONT001337602.p1	TALONT001337602.p1	0	19.147	13	5	19	5	361	39.3	8.43	22.49	5	1
FALSE	High	Master Protein	ENST00000379965.p1	ENST00000379965.p1	0	19.131	11	7	8	7	498	56.9	7.72	2.75	7	1
FALSE	High	Master Protein	ENST00000206020.p1	ENST00000206020.p1	0	19.115	27	4	6	4	231	26.4	8.29	9.59	4	1
FALSE	High	Master Protein	ENST00000300417.p1	ENST00000300417.p1	0	19.099	9	7	8	6	723	83.5	5.94	6.54	7	1
FALSE	High	Master Protein	ENST00000323563.p1	ENST00000323563.p1	0	19.094	14	5	6	5	413	47.1	9.31	8.34	5	1
FALSE	High	Master Protein	ENST00000372435.p1	ENST00000372435.p1	0	19.079	18	5	13	5	318	34.8	6.98	11.33	5	1
FALSE	High	Master Protein	ENST00000261798.p1	ENST00000261798.p1	0	19.072	13	6	9	6	365	41.9	9.6	2.02	6	1
FALSE	High	Master Protein	ENST00000305885.p1	ENST00000305885.p1	0	19.067	16	5	8	5	380	42.6	8.62	4.06	5	1
FALSE	High	Master Protein	TALONT000795335.p1	TALONT000795335.p1	0	19.064	13	3	24	3	193	21.6	9.55	40.39	3	1
FALSE	High	Master Protein	ENST00000328434.p1	ENST00000328434.p1	0	19.057	34	4	12	4	113	12.5	9.85	8.79	4	1
FALSE	High	Master Protein	ENST00000347454.p1	ENST00000347454.p1	0	19.055	13	5	9	5	508	56.1	9.42	10.73	5	1
FALSE	High	Master Protein	TALONT002365719.p1	TALONT002365719.p1	0	19.033	14	4	18	1	344	34.6	10.73	20.86	4	1
FALSE	High	Master Protein	ENST00000305596.p1	ENST00000305596.p1	0	19.006	11	4	10	4	341	37.6	4.61	12.13	4	1
FALSE	High	Master Protein	ENST00000307149.p1	ENST00000307149.p1	0	18.971	9	6	7	6	770	86.3	5.47	5.09	6	1
FALSE	High	Master Protein	TALONT001039779.p1	TALONT001039779.p1	0	18.961	9	3	13	3	359	41.2	4.69	15.91	3	1
FALSE	High	Master Protein	ENST00000301178.p1	ENST00000301178.p1	0	18.93	8	5	7	5	887	97.4	5.31	6.02	5	1
FALSE	High	Master Protein	ENST00000369329.p1	ENST00000369329.p1	0	18.918	7	4	7	4	606	67.2	7.11	4.71	4	1
FALSE	High	Master Protein	ENST00000294119.p1	ENST00000294119.p1	0	18.918	12	4	11	4	312	35.1	5.35	16	4	1
FALSE	High	Master Protein	TALONT003567972.p1	TALONT003567972.p1	0	18.911	32	5	6	5	225	23.9	8.97	7.41	5	1
FALSE	High	Master Protein	ENST00000391770.p1	ENST00000391770.p1	0	18.909	16	4	20	4	322	35.3	8.15	20	4	1
FALSE	High	Master Protein	ENST00000373585.p1	ENST00000373585.p1	0	18.909	9	7	8	7	737	82.5	9.17	6.93	7	1
FALSE	High	Master Protein	TALONT001579658.p1	TALONT001579658.p1	0	18.903	14	3	5	3	259	29.3	7.96	5.34	3	1
FALSE	High	Master Protein	ENST00000394272.p1	ENST00000394272.p1	0	18.883	16	5	5	5	179	20.3	6.74	5.66	5	1
FALSE	High	Master Protein	TALONT003287145.p1	TALONT003287145.p1	0	18.84	35	6	7	6	203	23.1	6.23	6.37	6	1
FALSE	High	Master Protein	ENST00000642195.p1	ENST00000642195.p1	0	18.838	18	5	10	5	337	38.3	5.71	5.11	5	1
FALSE	High	Master Protein	ENST00000375561.p1	ENST00000375561.p1	0	18.835	15	6	16	6	298	33.9	5.63	14.85	6	1
FALSE	High	Master Protein	TALONT002955567.p3	TALONT002955567.p3	0	18.832	47	4	5	4	118	12.4	7.03	5.05	4	1
FALSE	High	Master Protein	TALONT002758754.p1	TALONT002758754.p1	0	18.788	13	6	6	6	557	62.8	4.67	3.85	6	1
FALSE	High	Master Protein	ENST00000418194.p1	ENST00000418194.p1	0	18.778	3	2	6	2	496	53.7	6.43	7.25	2	1
FALSE	High	Master Protein	TALONT000212808.p1	TALONT000212808.p1	0	18.774	23	4	7	4	255	28.9	5.01	2.32	4	1
FALSE	High	Master Protein	ENST00000300176.p1	ENST00000300176.p1	0	18.675	12	5	6	4	481	48.9	9.11	2.87	5	1
FALSE	High	Master Protein	TALONT002543896.p1	TALONT002543896.p1	0	18.616	19	2	5	2	157	17.1	9.14	10.62	2	1
FALSE	High	Master Protein	ENST00000409411.p1	ENST00000409411.p1	0	18.599	8	5	7	5	709	80.8	5.6	4.81	5	1
FALSE	High	Master Protein	ENST00000379509.p1	ENST00000379509.p1	0	18.583	16	5	9	5	376	44.5	8.59	6.92	5	1
FALSE	High	Master Protein	ENST00000233121.p1	ENST00000233121.p1	0	18.569	16	6	8	4	338	38.2	6	8.97	6	1
FALSE	High	Master Protein	TALONT003112760.p1	TALONT003112760.p1	0	18.564	24	5	13	4	203	22.9	7.24	8.12	5	1
FALSE	High	Master Protein	ENST00000338146.p1	ENST00000338146.p1	0	18.56	27	5	11	5	211	23.6	8.43	5.85	5	1
FALSE	High	Master Protein	TALONT001231655.p1	TALONT001231655.p1	0	18.553	26	5	10	5	221	24.9	5.22	14.2	5	1
FALSE	High	Master Protein	ENST00000377918.p1	ENST00000377918.p1	0	18.552	6	6	6	6	1159	126.2	5.19	9.36	6	1
FALSE	High	Master Protein	ENST00000244061.p1	ENST00000244061.p1	0	18.547	18	4	7	4	233	26.2	7.46	10.27	4	1
FALSE	High	Master Protein	ENST00000367969.p1	ENST00000367969.p1	0	18.535	14	5	9	5	376	42.1	8.21	11.14	5	1
FALSE	High	Master Protein	ENST00000564996.p1	ENST00000564996.p1	0	18.527	11	6	7	6	616	69.9	6.24	1.65	6	1
FALSE	High	Master Protein	ENST00000248958.p1	ENST00000248958.p1	0	18.515	15	2	8	2	221	23.6	7.03	11.57	2	1
FALSE	High	Master Protein	TALONT000991927.p1	TALONT000991927.p1	0	18.507	14	6	8	6	532	56.2	9.86	5.35	6	1
FALSE	High	Master Protein	TALONT003333788.p1	TALONT003333788.p1	0	18.504	13	4	7	4	365	39.7	6.54	6.52	4	1
FALSE	High	Master Protein	TALONT003548927.p1	TALONT003548927.p1	0	18.475	8	7	10	7	755	83.9	6.52	4.3	7	1
FALSE	High	Master Protein	ENST00000368563.p1	ENST00000368563.p1	0	18.473	7	7	11	7	902	102.5	6.84	6.95	7	1
FALSE	High	Master Protein	ENST00000628067.p1	ENST00000628067.p1	0	18.473	11	4	9	4	323	34.4	9.29	8.68	4	1
FALSE	High	Master Protein	TALONT002044482.p1	TALONT002044482.p1	0	18.46	19	4	9	4	223	25.2	6.9	15.56	4	1
FALSE	High	Master Protein	ENST00000372972.p1	ENST00000372972.p1	0	18.459	14	6	11	4	504	52.8	8.22	17.72	6	1
FALSE	High	Master Protein	ENST00000264954.p1	ENST00000264954.p1	0	18.449	25	5	6	5	217	24.3	8.12	3.55	5	1
FALSE	High	Master Protein	TALONT001298870.p1	TALONT001298870.p1	0	18.448	10	7	7	7	856	95.8	7.02	3.65	7	1
FALSE	High	Master Protein	TALONT000411615.p1	TALONT000411615.p1	0	18.444	10	5	6	5	625	68.9	5.77	2.13	5	1
FALSE	High	Master Protein	ENST00000529917.p1	ENST00000529917.p1	0	18.434	39	5	8	5	138	16.2	9.63	0	5	1
FALSE	High	Master Protein	ENST00000487331.p1	ENST00000487331.p1	0	18.398	35	7	8	7	252	29.4	6.34	3.63	7	1
FALSE	High	Master Protein	ENST00000489378.p1	ENST00000489378.p1	0	18.379	20	3	9	3	159	18.5	10.1	12.23	3	1
FALSE	High	Master Protein	ENST00000301012.p1	ENST00000301012.p1	0	18.362	15	5	12	5	403	43.6	7.23	10.24	5	1
FALSE	High	Master Protein	ENST00000357067.p1	ENST00000357067.p1	0	18.36	22	3	6	3	189	21	7.53	13.74	3	1
FALSE	High	Master Protein	ENST00000264220.p1	ENST00000264220.p1	0	18.342	14	6	8	6	517	57.4	6.76	10.83	6	1
FALSE	High	Master Protein	ENST00000266735.p1	ENST00000266735.p1	0	18.342	20	3	10	3	134	14.9	5.8	15.71	3	1
FALSE	High	Master Protein	ENST00000304863.p1	ENST00000304863.p1	0	18.331	15	5	15	5	274	29.6	8.32	27.7	5	1
FALSE	High	Master Protein	TALONT001943401.p1	TALONT001943401.p1	0	18.327	26	5	8	5	226	24.9	8.15	2.44	5	1
FALSE	High	Master Protein	ENST00000375559.p1	ENST00000375559.p1	0	18.325	11	5	17	5	488	54.7	5.94	16.85	5	1
FALSE	High	Master Protein	ENST00000367435.p1	ENST00000367435.p1	0	18.323	11	6	7	6	531	60.5	9.61	6.38	6	1
FALSE	High	Master Protein	ENST00000341700.p1	ENST00000341700.p1	0	18.315	15	6	22	2	355	41.5	6.07	23.15	6	1
FALSE	High	Master Protein	ENST00000476993.p1	ENST00000476993.p1	0	18.292	13	4	7	4	445	46.8	7.68	13.33	4	1
FALSE	High	Master Protein	ENST00000372484.p1	ENST00000372484.p1	0	18.258	8	4	9	4	498	56.2	6.61	13.39	4	1
FALSE	High	Master Protein	ENST00000372134.p1	ENST00000372134.p1	0	18.23	12	5	11	5	345	37.2	9.94	4.97	5	1
FALSE	High	Master Protein	ENST00000366628.p1	ENST00000366628.p1	0	18.227	36	5	8	5	190	20.7	9.54	4.66	5	1
FALSE	High	Master Protein	ENST00000399022.p1	ENST00000399022.p1	0	18.225	17	4	5	2	312	35.7	7.55	7.1	4	1
FALSE	High	Master Protein	TALONT000760746.p1	TALONT000760746.p1	0	18.208	18	5	7	5	249	28.4	9.23	13	5	1
FALSE	High	Master Protein	ENST00000251849.p1	ENST00000251849.p1	0	18.202	8	4	6	1	648	73	9.2	11.34	4	1
FALSE	High	Master Protein	TALONT000553454.p1	TALONT000553454.p1	0	18.166	20	4	14	2	193	22.3	5.35	12.97	4	1
FALSE	High	Master Protein	TALONT001128836.p1	TALONT001128836.p1	0	18.165	24	4	5	4	181	20.3	8.07	9.23	4	1
FALSE	High	Master Protein	ENST00000357997.p1	ENST00000357997.p1	0	18.15	9	6	6	6	938	104.1	7.09	2.85	6	1
FALSE	High	Master Protein	TALONT003890169.p1	TALONT003890169.p1	0	18.144	7	4	5	4	786	87.9	8.41	1.8	4	1
FALSE	High	Master Protein	TALONT001170815.p1	TALONT001170815.p1	0	18.138	17	5	10	5	437	48.2	5.62	0	5	1
FALSE	High	Master Protein	ENST00000225969.p1	ENST00000225969.p1	0	18.124	18	3	5	3	152	16.5	10.32	4.17	3	1
FALSE	High	Master Protein	ENST00000369660.p1	ENST00000369660.p1	0	18.121	30	5	10	5	157	17.8	8.66	7.86	5	1
FALSE	High	Master Protein	ENST00000230124.p1	ENST00000230124.p1	0	18.108	6	5	8	5	907	103.6	6.92	5.93	5	1
FALSE	High	Master Protein	ENST00000376629.p1	ENST00000376629.p1	0	18.107	21	2	6	1	152	16.7	6.28	6.56	2	1
FALSE	High	Master Protein	ENST00000256429.p1	ENST00000256429.p1	0	18.09	13	6	11	5	447	47.1	10.4	10.69	6	1
FALSE	High	Master Protein	ENST00000372745.p1	ENST00000372745.p1	0	18.081	8	4	6	2	490	54.5	8.18	6.4	4	1
FALSE	High	Master Protein	ENST00000261427.p1	ENST00000261427.p1	0	18.057	24	4	10	4	200	22.4	5.44	10.12	4	1
FALSE	High	Master Protein	ENST00000471849.p1	ENST00000471849.p1	0	18.041	28	6	8	6	273	32.1	5.44	4.67	6	1
FALSE	High	Master Protein	ENST00000334082.p1	ENST00000334082.p1	0	18.037	10	5	9	2	354	40.3	5.44	6.43	5	1
FALSE	High	Master Protein	ENST00000377524.p1	ENST00000377524.p1	0	18.025	9	4	8	3	540	59.1	4.82	7.86	4	1
FALSE	High	Master Protein	ENST00000396957.p1	ENST00000396957.p1	0	18.023	12	2	8	2	199	22.3	10.95	10.54	2	1
FALSE	High	Master Protein	ENST00000368235.p1	ENST00000368235.p1	0	18.018	24	6	11	6	297	32.5	7.97	9.7	6	1
FALSE	High	Master Protein	ENST00000270066.p1	ENST00000270066.p1	0	17.974	14	5	6	5	520	57.6	7.01	6.81	5	1
FALSE	High	Master Protein	TALONT001600468.p1	TALONT001600468.p1	0	17.962	22	5	11	1	148	17.2	10.35	18.97	5	1
FALSE	High	Master Protein	TALONT000521332.p1	TALONT000521332.p1	0	17.952	9	4	8	4	402	44.5	5.95	8.51	4	1
FALSE	High	Master Protein	ENST00000388752.p1	ENST00000388752.p1	0	17.94	15	5	6	5	322	35	11.37	5.07	5	1
FALSE	High	Master Protein	TALONT001321928.p1	TALONT001321928.p1	0	17.93	17	6	10	6	345	38.3	9.26	6.35	6	1
FALSE	High	Master Protein	ENST00000398153.p1	ENST00000398153.p1	0	17.928	25	4	6	4	204	23.4	5.49	10.93	4	1
FALSE	High	Master Protein	ENST00000066544.p1	ENST00000066544.p1	0	17.922	9	7	8	7	824	91.8	7.02	3.64	7	1
FALSE	High	Master Protein	ENST00000433627.p1	ENST00000433627.p1	0	17.92	12	5	8	5	463	50.5	9.52	5.12	5	1
FALSE	High	Master Protein	ENST00000420808.p1	ENST00000420808.p1	0	17.917	8	4	6	4	515	56.8	5.77	6.52	4	1
FALSE	High	Master Protein	ENST00000602318.p1	ENST00000602318.p1	0	17.916	25	2	7	2	120	12.6	4.87	16.28	2	1
FALSE	High	Master Protein	ENST00000442241.p1	ENST00000442241.p1	0	17.912	15	6	7	6	485	53.3	7.34	3.92	6	1
FALSE	High	Master Protein	TALONT003206007.p1	TALONT003206007.p1	0	17.9	25	6	7	6	260	29.1	7.9	7.3	6	1
FALSE	High	Master Protein	ENST00000613478.p1	ENST00000613478.p1	0	17.896	34	4	10	4	133	14.8	10.54	1.87	4	1
FALSE	High	Master Protein	ENST00000425042.p1	ENST00000425042.p1	0	17.894	8	5	6	5	788	88.7	6.06	5.42	5	1
FALSE	High	Master Protein	ENST00000279263.p1	ENST00000279263.p1	0	17.868	8	4	8	4	418	46.4	8.87	15.11	4	1
FALSE	High	Master Protein	ENST00000247933.p1	ENST00000247933.p1	0	17.853	11	6	10	6	653	72.6	9.14	8.34	6	1
FALSE	High	Master Protein	ENST00000261600.p1	ENST00000261600.p1	0	17.851	10	5	8	5	657	75.6	4.98	5.63	5	1
FALSE	High	Master Protein	TALONT000917609.p1	TALONT000917609.p1	0	17.843	45	6	12	6	142	15.4	9.26	14.98	6	1
FALSE	High	Master Protein	ENST00000432176.p1	ENST00000432176.p1	0	17.833	11	6	7	3	521	57.6	8.16	7.56	6	1
FALSE	High	Master Protein	ENST00000435634.p1	ENST00000435634.p1	0	17.816	26	5	9	5	272	28.2	6.28	7.27	5	1
FALSE	High	Master Protein	TALONT000286448.p1	TALONT000286448.p1	0	17.805	10	5	7	5	591	66.8	7.47	5.89	5	1
FALSE	High	Master Protein	ENST00000369064.p1	ENST00000369064.p1	0	17.802	7	6	9	6	718	81	7.3	0	6	1
FALSE	High	Master Protein	ENST00000302386.p2	ENST00000302386.p2	0	17.781	15	3	8	2	156	17.8	9.23	7.58	3	1
FALSE	High	Master Protein	TALONT001638047.p1	TALONT001638047.p1	0	17.774	13	5	6	5	327	36.2	9.38	4.38	5	1
FALSE	High	Master Protein	ENST00000343823.p1	ENST00000343823.p1	0	17.77	12	7	13	7	628	68.7	5.69	1.64	7	1
FALSE	High	Master Protein	ENST00000267205.p1	ENST00000267205.p1	0	17.766	18	3	9	3	211	23.6	8.65	4.83	3	1
FALSE	High	Master Protein	ENST00000306480.p1	ENST00000306480.p1	0	17.761	24	5	12	5	265	30.4	7.77	13.97	5	1
FALSE	High	Master Protein	TALONT001785934.p1	TALONT001785934.p1	0	17.758	7	3	7	3	498	57.7	11.56	15.63	3	1
FALSE	High	Master Protein	ENST00000503639.p1	ENST00000503639.p1	0	17.758	21	3	8	3	174	19	11.47	15.6	3	1
FALSE	High	Master Protein	ENST00000331128.p1	ENST00000331128.p1	0	17.752	19	4	101	2	162	17.4	10.55	96.03	4	1
FALSE	High	Master Protein	TALONT001963266.p1	TALONT001963266.p1	0	17.746	19	6	10	6	342	38.2	7.55	12.18	6	1
FALSE	High	Master Protein	ENST00000337619.p1	ENST00000337619.p1	0	17.705	20	3	5	2	158	18.7	5.73	4.47	3	1
FALSE	High	Master Protein	ENST00000323701.p1	ENST00000323701.p1	0	17.7	8	4	10	4	568	65.7	8.84	6.85	4	1
FALSE	High	Master Protein	ENST00000544898.p1	ENST00000544898.p1	0	17.7	28	7	10	7	265	31	8.46	7.39	7	1
FALSE	High	Master Protein	TALONT001426476.p1	TALONT001426476.p1	0	17.7	21	4	11	4	202	22.7	8.48	6.59	4	1
FALSE	High	Master Protein	ENST00000479950.p1	ENST00000479950.p1	0	17.697	25	4	7	4	152	17	8.31	6.59	4	1
FALSE	High	Master Protein	ENST00000495383.p1	ENST00000495383.p1	0	17.694	16	4	10	4	196	21.7	11.55	16.31	4	1
FALSE	High	Master Protein	ENST00000234313.p1	ENST00000234313.p1	0	17.693	14	4	10	4	373	42.4	8.38	9.35	4	1
FALSE	High	Master Protein	TALONT000275331.p1	TALONT000275331.p1	0	17.69	16	5	14	5	309	34.2	5.97	8.02	5	1
FALSE	High	Master Protein	ENST00000219240.p1	ENST00000219240.p1	0	17.687	17	6	8	6	367	39.8	9.5	9.02	6	1
FALSE	High	Master Protein	ENST00000262039.p1	ENST00000262039.p1	0	17.676	7	6	7	6	887	101.5	6.81	7.91	6	1
FALSE	High	Master Protein	ENST00000476832.p1	ENST00000476832.p1	0	17.662	18	5	7	5	416	47.1	7.05	3.92	5	1
FALSE	High	Master Protein	ENST00000530257.p1	ENST00000530257.p1	0	17.655	36	5	11	5	157	17	8.95	7.76	5	1
FALSE	High	Master Protein	ENST00000361840.p1	ENST00000361840.p1	0	17.65	24	5	8	5	231	24.9	7.14	10.51	5	1
FALSE	High	Master Protein	ENST00000286448.p1	ENST00000286448.p1	0	17.639	14	3	8	3	220	24.9	8.6	8.23	3	1
FALSE	High	Master Protein	ENST00000366910.p1	ENST00000366910.p1	0	17.636	9	3	8	2	337	37.5	8.88	15.77	3	1
FALSE	High	Master Protein	ENST00000262644.p1	ENST00000262644.p1	0	17.604	10	5	7	5	359	38.7	6.86	5.31	5	1
FALSE	High	Master Protein	ENST00000373166.p1	ENST00000373166.p1	0	17.59	22	4	9	4	216	23.8	5.49	12.5	4	1
FALSE	High	Master Protein	ENST00000590720.p1	ENST00000590720.p1	0	17.587	19	5	10	5	254	29.5	5.95	5.92	5	1
FALSE	High	Master Protein	TALONT001001785.p2	TALONT001001785.p2	0	17.587	30	3	5	1	106	11.7	10.43	6.86	3	1
FALSE	High	Master Protein	ENST00000238647.p1	ENST00000238647.p1	0	17.582	7	5	13	2	796	82.6	8.24	14.42	5	1
FALSE	High	Master Protein	TALONT002532254.p1	TALONT002532254.p1	0	17.579	9	5	12	4	564	62.2	10.42	18.06	5	1
FALSE	High	Master Protein	ENST00000409829.p1	ENST00000409829.p1	0	17.577	12	4	6	4	333	37	6.09	4.92	4	1
FALSE	High	Master Protein	ENST00000304191.p2	ENST00000304191.p2	0	17.577	39	5	12	5	118	14.4	8.94	6.14	5	1
FALSE	High	Master Protein	ENST00000378364.p1	ENST00000378364.p1	0	17.571	14	4	8	4	180	19.6	6.02	16.03	4	1
FALSE	High	Master Protein	ENST00000273258.p1	ENST00000273258.p1	0	17.571	23	5	13	5	225	25.5	9.31	14.62	5	1
FALSE	High	Master Protein	ENST00000448116.p1	ENST00000448116.p1	0	17.57	9	6	10	5	584	62.9	6.44	9.37	6	1
FALSE	High	Master Protein	ENST00000496492.p1	ENST00000496492.p1	0	17.548	10	4	9	4	538	60.2	6.18	5.39	4	1
FALSE	High	Master Protein	ENST00000374479.p1	ENST00000374479.p1	0	17.546	7	4	7	4	461	53.1	6.71	5.41	4	1
FALSE	High	Master Protein	ENST00000396153.p1	ENST00000396153.p1	0	17.541	13	7	10	7	650	73.9	4.88	3.9	7	1
FALSE	High	Master Protein	ENST00000369103.p1	ENST00000369103.p1	0	17.513	29	5	7	5	181	21.2	7.49	7.29	5	1
FALSE	High	Master Protein	ENST00000418736.p1	ENST00000418736.p1	0	17.486	9	5	6	5	549	61.7	6.9	7.89	5	1
FALSE	High	Master Protein	ENST00000259951.p1	ENST00000259951.p1	0	17.467	10	3	8	2	442	50.4	7.17	11.57	3	1
FALSE	High	Master Protein	ENST00000299084.p1	ENST00000299084.p1	0	17.465	23	6	6	6	444	50.4	6.54	5.29	6	1
FALSE	High	Master Protein	ENST00000372829.p1	ENST00000372829.p1	0	17.458	14	5	6	5	453	49.2	9.22	6.46	5	1
FALSE	High	Master Protein	ENST00000314761.p1	ENST00000314761.p1	0	17.453	7	5	7	5	836	95.2	6.09	3.12	5	1
FALSE	High	Master Protein	ENST00000343470.p1	ENST00000343470.p1	0	17.453	12	5	6	5	379	43.6	9.57	2.91	5	1
FALSE	High	Master Protein	ENST00000376016.p1	ENST00000376016.p1	0	17.432	8	6	8	6	776	86.2	9.09	6.34	6	1
FALSE	High	Master Protein	ENST00000204566.p1	ENST00000204566.p1	0	17.428	14	4	13	4	308	34.9	6.28	9.75	4	1
FALSE	High	Master Protein	ENST00000570030.p1	ENST00000570030.p1	0	17.416	22	4	4	4	160	17.5	4.63	9.56	4	1
FALSE	High	Master Protein	ENST00000299106.p1	ENST00000299106.p1	0	17.406	11	4	7	4	314	35.4	7.31	9.91	4	1
FALSE	High	Master Protein	TALONT001538092.p1	TALONT001538092.p1	0	17.405	6	3	6	2	647	74.6	5.29	7.33	3	1
FALSE	High	Master Protein	ENST00000229195.p1	ENST00000229195.p1	0	17.389	12	5	7	5	540	59.7	7.66	6.71	5	1
FALSE	High	Master Protein	ENST00000376836.p1	ENST00000376836.p1	0	17.383	16	3	7	3	195	22.1	5.99	13.3	3	1
FALSE	High	Master Protein	ENST00000271638.p1	ENST00000271638.p1	0	17.372	32	5	10	5	134	14.6	6.55	14.07	5	1
FALSE	High	Master Protein	TALONT002516021.p1	TALONT002516021.p1	0	17.362	12	5	13	5	373	41.6	6.47	8.36	5	1
FALSE	High	Master Protein	ENST00000256545.p1	ENST00000256545.p1	0	17.361	21	4	8	4	242	26.5	9.25	8.2	4	1
FALSE	High	Master Protein	ENST00000527424.p1	ENST00000527424.p1	0	17.347	9	4	6	4	301	34	6.52	10.85	4	1
FALSE	High	Master Protein	TALONT002518703.p1	TALONT002518703.p1	0	17.343	25	3	14	2	126	14.3	6.06	13.04	3	1
FALSE	High	Master Protein	ENST00000304735.p1	ENST00000304735.p1	0	17.338	8	5	7	5	724	77.2	8.37	10.52	5	1
FALSE	High	Master Protein	ENST00000223321.p1	ENST00000223321.p1	0	17.336	18	5	11	5	239	26.5	8.32	15.6	5	1
FALSE	High	Master Protein	ENST00000435041.p1	ENST00000435041.p1	0	17.333	14	3	5	3	318	35.2	6.74	11.91	3	1
FALSE	High	Master Protein	ENST00000369076.p1	ENST00000369076.p1	0	17.292	22	6	9	6	275	32.4	5.77	3.07	6	1
FALSE	High	Master Protein	ENST00000000233.p1	ENST00000000233.p1	0	17.267	16	3	19	2	180	20.5	6.79	25.42	3	1
FALSE	High	Master Protein	ENST00000317635.p1	ENST00000317635.p1	0	17.257	17	6	12	6	349	37.6	8.79	8.73	6	1
FALSE	High	Master Protein	TALONT003325503.p1	TALONT003325503.p1	0	17.252	32	4	8	4	153	17.2	8.22	17.27	4	1
FALSE	High	Master Protein	ENST00000308448.p1	ENST00000308448.p1	0	17.241	19	6	10	6	361	40.7	6.9	16.32	6	1
FALSE	High	Master Protein	ENST00000225298.p1	ENST00000225298.p1	0	17.231	8	5	7	5	556	62	8.76	3.59	5	1
FALSE	High	Master Protein	ENST00000303436.p1	ENST00000303436.p1	0	17.229	19	3	18	2	180	20.5	7.14	24.78	3	1
FALSE	High	Master Protein	ENST00000328850.p1	ENST00000328850.p1	0	17.226	8	6	7	6	772	87.7	6.65	6.02	6	1
FALSE	High	Master Protein	TALONT002946646.p1	TALONT002946646.p1	0	17.207	13	5	6	5	401	46.6	8.79	3.72	5	1
FALSE	High	Master Protein	ENST00000351193.p1	ENST00000351193.p1	0	17.182	9	4	6	4	549	62.8	8.12	4.44	4	1
FALSE	High	Master Protein	TALONT001961773.p1	TALONT001961773.p1	0	17.164	10	5	7	5	613	66.9	5.96	8.53	5	1
FALSE	High	Master Protein	ENST00000446157.p2	ENST00000446157.p2	0	17.163	27	3	4	3	105	11.5	9.8	8.48	3	1
FALSE	High	Master Protein	ENST00000337604.p1	ENST00000337604.p1	0	17.158	15	4	13	4	281	30.5	6.64	11.5	4	1
FALSE	High	Master Protein	ENST00000263401.p1	ENST00000263401.p1	0	17.139	32	5	9	5	202	22.3	5.9	1.89	5	1
FALSE	High	Master Protein	TALONT000538431.p1	TALONT000538431.p1	0	17.131	17	4	5	4	246	28.7	5.44	7.5	4	1
FALSE	High	Master Protein	ENST00000247668.p1	ENST00000247668.p1	0	17.13	10	5	7	5	519	57.5	7.64	0	5	1
FALSE	High	Master Protein	ENST00000254193.p1	ENST00000254193.p1	0	17.129	15	4	6	4	255	28.4	8.62	9.55	4	1
FALSE	High	Master Protein	TALONT000883003.p3	TALONT000883003.p3	0	17.122	41	5	8	5	105	12.2	11.59	5.42	5	1
FALSE	High	Master Protein	TALONT002057910.p1	TALONT002057910.p1	0	17.118	11	3	8	3	219	24.9	8.44	10.41	3	1
FALSE	High	Master Protein	TALONT001579768.p1	TALONT001579768.p1	0	17.117	14	6	10	6	329	36.1	8.37	3.45	6	1
FALSE	High	Master Protein	ENST00000289575.p1	ENST00000289575.p1	0	17.114	8	4	8	4	709	76.6	8.32	7.68	4	1
FALSE	High	Master Protein	ENST00000293217.p1	ENST00000293217.p1	0	17.109	11	6	8	6	660	74.6	7.62	5.13	6	1
FALSE	High	Master Protein	TALONT003600753.p1	TALONT003600753.p1	0	17.108	16	3	10	3	230	25.6	8.27	17.22	3	1
FALSE	High	Master Protein	ENST00000558311.p1	ENST00000558311.p1	0	17.092	22	6	9	6	305	33.6	5.47	7.59	6	1
FALSE	High	Master Protein	ENST00000503506.p1	ENST00000503506.p1	0	17.089	11	6	8	6	497	54.5	6.47	6.74	6	1
FALSE	High	Master Protein	ENST00000341307.p1	ENST00000341307.p1	0	17.066	26	3	6	2	241	26.4	8.97	7.82	3	1
FALSE	High	Master Protein	ENST00000337273.p1	ENST00000337273.p1	0	17.059	6	6	12	6	898	102.3	4.98	10.98	6	1
FALSE	High	Master Protein	ENST00000478922.p1	ENST00000478922.p1	0	17.056	13	6	6	6	519	56.8	8.78	4.38	6	1
FALSE	High	Master Protein	ENST00000294435.p1	ENST00000294435.p1	0	17.05	37	4	5	4	134	15.5	7.8	3.89	4	1
FALSE	High	Master Protein	TALONT003289356.p1	TALONT003289356.p1	0	17.02	19	6	7	6	387	41.9	8.13	5.69	6	1
FALSE	High	Master Protein	ENST00000389690.p1	ENST00000389690.p1	0	17.002	13	4	10	4	224	23.8	9.1	14.72	4	1
FALSE	High	Master Protein	ENST00000264689.p1	ENST00000264689.p1	0	17	15	6	7	6	469	53.2	7.01	0	6	1
FALSE	High	Master Protein	ENST00000370476.p1	ENST00000370476.p1	0	16.986	14	3	5	3	311	33.4	8.62	8.63	3	1
FALSE	High	Master Protein	ENST00000203001.p1	ENST00000203001.p1	0	16.984	14	5	5	5	497	55.8	7.55	7.32	5	1
