Checked	Protein FDR Confidence: Combined	Master	Accession	Description	Exp. q-value: Combined	Sum PEP Score	Coverage [%]	# Peptides	# PSMs	# Unique Peptides	# AAs	MW [kDa]	calc. pI	Score Sequest HT: Sequest HT	# Peptides (by Search Engine): Sequest HT	# Protein Groups
FALSE	High	Master Protein	ENST00000372484.p1	ENST00000372484.p1	0	17.1	10	5	7	5	498	56.2	6.61	8.96	5	1
FALSE	High	Master Protein	ENST00000642195.p1	ENST00000642195.p1	0	17.097	15	4	7	4	337	38.3	5.71	6.42	4	1
FALSE	High	Master Protein	ENST00000340281.p1	ENST00000340281.p1	0	17.081	12	6	8	6	582	65.6	5.15	6.55	6	1
FALSE	High	Master Protein	TALONT002365719.p1	TALONT002365719.p1	0	17.038	14	4	15	1	344	34.6	10.73	19.57	4	1
FALSE	High	Master Protein	ENST00000332070.p1	ENST00000332070.p1	0	17.023	16	5	7	5	365	41.3	8.68	0	5	1
FALSE	High	Master Protein	ENST00000628067.p1	ENST00000628067.p1	0	17.017	11	4	8	4	323	34.4	9.29	9.43	4	1
FALSE	High	Master Protein	ENST00000254799.p1	ENST00000254799.p1	0	17.015	9	4	6	4	480	53.1	6.19	11.08	4	1
FALSE	High	Master Protein	ENST00000394903.p1	ENST00000394903.p1	0	16.997	8	4	6	4	459	51.1	9.55	12.3	4	1
FALSE	High	Master Protein	TALONT001519885.p1	TALONT001519885.p1	0	16.984	12	4	11	4	457	51.6	7.64	10.02	4	1
FALSE	High	Master Protein	ENST00000370500.p1	ENST00000370500.p1	0	16.978	18	5	8	5	338	37.1	8.5	6.19	5	1
FALSE	High	Master Protein	ENST00000245615.p1	ENST00000245615.p1	0	16.97	11	4	8	4	472	52.7	8.97	16.43	4	1
FALSE	High	Master Protein	ENST00000378165.p1	ENST00000378165.p1	0	16.968	11	6	7	3	498	56.9	7.58	5.69	6	1
FALSE	High	Master Protein	TALONT002168046.p1	TALONT002168046.p1	0	16.968	9	6	10	5	719	83.4	4.96	8.53	6	1
FALSE	High	Master Protein	ENST00000545450.p1	ENST00000545450.p1	0	16.966	5	5	7	5	688	74.9	6.09	6.53	5	1
FALSE	High	Master Protein	ENST00000370996.p1	ENST00000370996.p1	0	16.958	20	5	5	5	299	32.5	8.07	6.99	5	1
FALSE	High	Master Protein	ENST00000552912.p1	ENST00000552912.p1	0	16.949	7	3	4	3	676	79.7	8.82	8.64	3	1
FALSE	High	Master Protein	ENST00000610213.p1	ENST00000610213.p1	0	16.949	8	4	6	4	582	63.2	6.25	7.82	4	1
FALSE	High	Master Protein	TALONT003600753.p1	TALONT003600753.p1	0	16.941	19	4	8	4	230	25.6	8.27	25.98	4	1
FALSE	High	Master Protein	ENST00000406938.p1	ENST00000406938.p1	0	16.921	11	3	4	3	395	45.2	5.49	11.14	3	1
FALSE	High	Master Protein	TALONT003669161.p1	TALONT003669161.p1	0	16.919	14	4	5	4	427	47.1	7.01	8.99	4	1
FALSE	High	Master Protein	TALONT002149403.p1	TALONT002149403.p1	0	16.918	15	4	6	4	320	34.7	5.52	4.22	4	1
FALSE	High	Master Protein	ENST00000429586.p1	ENST00000429586.p1	0	16.903	9	5	8	5	709	79.7	6.34	12.45	5	1
FALSE	High	Master Protein	ENST00000409746.p1	ENST00000409746.p1	0	16.892	19	7	9	7	334	38.8	8.48	8.7	7	1
FALSE	High	Master Protein	ENST00000367042.p1	ENST00000367042.p1	0	16.888	11	4	17	4	377	42.2	6.4	10.31	4	1
FALSE	High	Master Protein	ENST00000240328.p1	ENST00000240328.p1	0	16.887	8	5	8	5	712	75	9.06	2.75	5	1
FALSE	High	Master Protein	ENST00000370812.p1	ENST00000370812.p1	0	16.884	18	6	8	6	395	45.2	6.16	4.58	6	1
FALSE	High	Master Protein	ENST00000360768.p1	ENST00000360768.p1	0	16.87	17	4	10	4	275	29.2	9.82	13.54	4	1
FALSE	High	Master Protein	ENST00000244061.p1	ENST00000244061.p1	0	16.869	18	4	6	4	233	26.2	7.46	7.75	4	1
FALSE	High	Master Protein	ENST00000652268.p1	ENST00000652268.p1	0	16.867	18	5	12	3	277	30.7	6.98	14.79	5	1
FALSE	High	Master Protein	ENST00000391967.p1	ENST00000391967.p1	0	16.853	13	4	8	4	523	57.7	9.67	11.79	4	1
FALSE	High	Master Protein	ENST00000279839.p1	ENST00000279839.p1	0	16.853	25	7	9	7	229	26.6	5.71	13.31	7	1
FALSE	High	Master Protein	ENST00000396957.p1	ENST00000396957.p1	0	16.851	12	2	7	2	199	22.3	10.95	13.39	2	1
FALSE	High	Master Protein	ENST00000356232.p1	ENST00000356232.p1	0	16.85	8	3	6	3	404	44.8	4.84	9.43	3	1
FALSE	High	Master Protein	ENST00000351808.p1	ENST00000351808.p1	0	16.841	6	5	5	5	888	99.8	7.39	7.01	5	1
FALSE	High	Master Protein	ENST00000286371.p1	ENST00000286371.p1	0	16.834	19	5	7	5	279	31.5	8.35	8.24	5	1
FALSE	High	Master Protein	TALONT001199901.p1	TALONT001199901.p1	0	16.834	8	4	6	3	556	63.4	5.33	7.62	4	1
FALSE	High	Master Protein	ENST00000399443.p1	ENST00000399443.p1	0	16.832	12	5	7	5	437	50.2	6.67	6.37	5	1
FALSE	High	Master Protein	ENST00000319942.p1	ENST00000319942.p1	0	16.824	12	4	7	4	336	37.4	4.98	5.13	4	1
FALSE	High	Master Protein	ENST00000522826.p1	ENST00000522826.p1	0	16.821	7	5	9	5	888	101.9	7.59	0	5	1
FALSE	High	Master Protein	ENST00000258772.p1	ENST00000258772.p1	0	16.816	12	6	6	6	547	61.6	9.26	4.22	6	1
FALSE	High	Master Protein	ENST00000382172.p1	ENST00000382172.p1	0	16.808	8	6	9	6	739	83.2	7.5	5.13	6	1
FALSE	High	Master Protein	ENST00000375499.p1	ENST00000375499.p1	0	16.799	14	6	10	6	280	31.6	8.76	12.77	6	1
FALSE	High	Master Protein	ENST00000221922.p1	ENST00000221922.p1	0	16.745	11	7	8	7	531	59.7	5.4	4.08	7	1
FALSE	High	Master Protein	ENST00000469044.p1	ENST00000469044.p1	0	16.741	6	4	7	4	673	75.5	6.73	4.59	4	1
FALSE	High	Master Protein	ENST00000371826.p1	ENST00000371826.p1	0	16.734	10	5	7	5	472	54.6	6.76	10.67	5	1
FALSE	High	Master Protein	TALONT000995383.p1	TALONT000995383.p1	0	16.706	9	4	8	4	465	53.4	7.02	15.57	4	1
FALSE	High	Master Protein	ENST00000247933.p1	ENST00000247933.p1	0	16.705	10	5	9	5	653	72.6	9.14	8.46	5	1
FALSE	High	Master Protein	ENST00000289575.p1	ENST00000289575.p1	0	16.704	8	4	5	4	709	76.6	8.32	5.96	4	1
FALSE	High	Master Protein	TALONT002475109.p1	TALONT002475109.p1	0	16.7	7	5	10	4	651	73.8	8.06	8.17	5	1
FALSE	High	Master Protein	ENST00000294728.p1	ENST00000294728.p1	0	16.665	8	6	6	6	778	85.6	5.4	7.64	6	1
FALSE	High	Master Protein	TALONT001977816.p1	TALONT001977816.p1	0	16.662	6	4	6	4	764	86.3	6.81	8.13	4	1
FALSE	High	Master Protein	ENST00000327237.p1	ENST00000327237.p1	0	16.662	8	5	7	5	474	51.6	7.15	7.87	5	1
FALSE	High	Master Protein	ENST00000400198.p1	ENST00000400198.p1	0	16.649	15	7	9	7	273	33.2	10.35	8.17	7	1
FALSE	High	Master Protein	ENST00000342213.p1	ENST00000342213.p1	0	16.646	13	5	6	5	446	47.1	5.97	14.73	5	1
FALSE	High	Master Protein	ENST00000052569.p1	ENST00000052569.p1	0	16.644	17	7	10	7	454	49.7	6.07	4.43	7	1
FALSE	High	Master Protein	ENST00000229795.p1	ENST00000229795.p1	0	16.619	10	5	24	4	509	57	8.35	18.75	5	1
FALSE	High	Master Protein	ENST00000402690.p1	ENST00000402690.p1	0	16.618	10	4	8	1	467	52.3	6.58	2.36	4	1
FALSE	High	Master Protein	ENST00000373700.p1	ENST00000373700.p1	0	16.617	6	5	6	5	1049	117.6	6.25	10.06	5	1
FALSE	High	Master Protein	TALONT003129538.p1	TALONT003129538.p1	0	16.617	21	3	5	3	226	24.9	9.16	4.79	3	1
FALSE	High	Master Protein	TALONT003957585.p1	TALONT003957585.p1	0	16.613	16	3	6	3	252	28.3	5.14	10.6	3	1
FALSE	High	Master Protein	ENST00000442241.p1	ENST00000442241.p1	0	16.613	14	6	6	6	485	53.3	7.34	6.13	6	1
FALSE	High	Master Protein	ENST00000605337.p1	ENST00000605337.p1	0	16.591	13	6	9	6	483	54.9	9.42	6.39	6	1
FALSE	High	Master Protein	ENST00000242783.p1	ENST00000242783.p1	0	16.576	6	5	11	5	942	103.9	6.37	13.64	5	1
FALSE	High	Master Protein	ENST00000302165.p1	ENST00000302165.p1	0	16.573	10	6	9	5	706	73.3	8.94	6	6	1
FALSE	High	Master Protein	TALONT002326989.p1	TALONT002326989.p1	0	16.563	37	6	20	6	117	13.3	11.47	30.7	6	1
FALSE	High	Master Protein	ENST00000311189.p1	ENST00000311189.p1	0	16.554	29	5	17	2	189	21.3	5.31	18.12	5	1
FALSE	High	Master Protein	ENST00000204566.p1	ENST00000204566.p1	0	16.55	11	3	5	3	308	34.9	6.28	11.39	3	1
FALSE	High	Master Protein	ENST00000286448.p1	ENST00000286448.p1	0	16.55	15	4	5	4	220	24.9	8.6	8.81	4	1
FALSE	High	Master Protein	ENST00000373166.p1	ENST00000373166.p1	0	16.549	19	4	11	4	216	23.8	5.49	18.75	4	1
FALSE	High	Master Protein	ENST00000392583.p1	ENST00000392583.p1	0	16.536	7	4	7	4	687	78.7	8.02	10.17	4	1
FALSE	High	Master Protein	TALONT002146482.p1	TALONT002146482.p1	0	16.505	24	5	7	4	249	27.8	8.21	5.47	5	1
FALSE	High	Master Protein	TALONT001875983.p1	TALONT001875983.p1	0	16.498	17	4	10	4	225	25.7	5.27	4.77	4	1
FALSE	High	Master Protein	ENST00000452070.p1	ENST00000452070.p1	0	16.49	12	4	11	4	408	44.2	4.83	16.67	4	1
FALSE	High	Master Protein	ENST00000506231.p1	ENST00000506231.p1	0	16.465	13	5	10	5	334	38.3	8.53	12.27	5	1
FALSE	High	Master Protein	ENST00000275015.p1	ENST00000275015.p1	0	16.442	10	4	5	4	500	52.8	6.68	8.62	4	1
FALSE	High	Master Protein	ENST00000323563.p1	ENST00000323563.p1	0	16.434	11	5	9	5	413	47.1	9.31	7.66	5	1
FALSE	High	Master Protein	ENST00000495509.p1	ENST00000495509.p1	0	16.41	17	5	5	5	419	45.7	7.84	6.87	5	1
FALSE	High	Master Protein	TALONT001337602.p1	TALONT001337602.p1	0	16.367	13	5	12	4	361	39.3	8.43	15.07	5	1
FALSE	High	Master Protein	ENST00000238823.p1	ENST00000238823.p1	0	16.363	8	4	5	3	544	58	8.97	4.55	4	1
FALSE	High	Master Protein	TALONT001627622.p1	TALONT001627622.p1	0	16.347	21	3	5	3	168	19	5.11	7.92	3	1
FALSE	High	Master Protein	TALONT002388323.p1	TALONT002388323.p1	0	16.34	7	4	5	4	775	85.8	4.93	8.19	4	1
FALSE	High	Master Protein	ENST00000329841.p1	ENST00000329841.p1	0	16.326	9	5	23	3	512	56.1	7.25	36.51	5	1
FALSE	High	Master Protein	ENST00000344537.p1	ENST00000344537.p1	0	16.324	8	2	6	2	351	39.5	4.67	2.79	2	1
FALSE	High	Master Protein	TALONT001495191.p1	TALONT001495191.p1	0	16.314	28	5	11	5	185	20.6	9.64	8.26	5	1
FALSE	High	Master Protein	TALONT000731169.p1	TALONT000731169.p1	0	16.273	15	3	9	3	277	30.8	5.43	17	3	1
FALSE	High	Master Protein	ENST00000360943.p1	ENST00000360943.p1	0	16.271	13	5	12	5	354	38.2	5.62	3.61	5	1
FALSE	High	Master Protein	ENST00000368468.p1	ENST00000368468.p1	0	16.268	7	4	7	4	800	88	7.72	11	4	1
FALSE	High	Master Protein	ENST00000347869.p1	ENST00000347869.p1	0	16.264	5	6	6	6	815	92.1	6.28	2.45	6	1
FALSE	High	Master Protein	ENST00000222990.p1	ENST00000222990.p1	0	16.264	8	3	4	3	460	52	7.21	2.95	3	1
FALSE	High	Master Protein	ENST00000293230.p2	ENST00000293230.p2	0	16.258	11	5	9	5	245	27.1	9.19	10.97	5	1
FALSE	High	Master Protein	ENST00000343823.p1	ENST00000343823.p1	0	16.257	9	5	6	5	628	68.7	5.69	6.68	5	1
FALSE	High	Master Protein	ENST00000000233.p1	ENST00000000233.p1	0	16.255	16	3	25	2	180	20.5	6.79	44.24	3	1
FALSE	High	Master Protein	ENST00000254630.p1	ENST00000254630.p1	0	16.247	7	5	9	5	693	79	6.51	7.49	5	1
FALSE	High	Master Protein	ENST00000260746.p1	ENST00000260746.p1	0	16.246	27	5	10	5	182	20.4	7.24	14.15	5	1
FALSE	High	Master Protein	TALONT003905741.p1	TALONT003905741.p1	0	16.243	15	5	7	5	437	48.6	6.48	4.94	5	1
FALSE	High	Master Protein	ENST00000361084.p1	ENST00000361084.p1	0	16.226	24	5	14	4	213	23.5	5.96	16.48	5	1
FALSE	High	Master Protein	ENST00000474026.p1	ENST00000474026.p1	0	16.224	18	5	18	5	210	24.3	5.95	15.21	5	1
FALSE	High	Master Protein	ENST00000584667.p1	ENST00000584667.p1	0	16.223	16	5	5	5	308	33.9	4.84	6.49	5	1
FALSE	High	Master Protein	ENST00000409829.p1	ENST00000409829.p1	0	16.212	13	3	6	3	333	37	6.09	5.84	3	1
FALSE	High	Master Protein	ENST00000276420.p1	ENST00000276420.p1	0	16.196	9	3	6	3	412	45.4	6.02	12.14	3	1
FALSE	High	Master Protein	TALONT002023606.p1	TALONT002023606.p1	0	16.174	9	3	14	3	243	26.2	10.48	25.23	3	1
FALSE	High	Master Protein	ENST00000592860.p1	ENST00000592860.p1	0	16.174	20	4	6	4	260	27.8	7.25	4.27	4	1
FALSE	High	Master Protein	ENST00000317568.p1	ENST00000317568.p1	0	16.171	10	4	7	4	464	51.2	6.23	14.52	4	1
FALSE	High	Master Protein	ENST00000291386.p1	ENST00000291386.p1	0	16.158	20	4	9	4	194	22.6	5.33	4.13	4	1
FALSE	High	Master Protein	ENST00000304191.p2	ENST00000304191.p2	0	16.155	39	4	10	4	118	14.4	8.94	8.82	4	1
FALSE	High	Master Protein	TALONT003567972.p1	TALONT003567972.p1	0	16.134	28	4	5	4	225	23.9	8.97	6.11	4	1
FALSE	High	Master Protein	ENST00000415493.p1	ENST00000415493.p1	0	16.125	31	6	10	5	180	20.3	6.35	4.01	6	1
FALSE	High	Master Protein	ENST00000373209.p1	ENST00000373209.p1	0	16.122	17	7	7	7	555	61.3	7.83	4.79	7	1
FALSE	High	Master Protein	ENST00000270066.p1	ENST00000270066.p1	0	16.121	14	5	7	5	520	57.6	7.01	10.36	5	1
FALSE	High	Master Protein	ENST00000372409.p1	ENST00000372409.p1	0	16.092	8	5	11	5	704	80.6	7.42	0	5	1
FALSE	High	Master Protein	TALONT002792882.p2	TALONT002792882.p2	0	16.091	22	4	6	4	175	20.7	5.31	7.1	4	1
FALSE	High	Master Protein	ENST00000220763.p1	ENST00000220763.p1	0	16.079	9	4	9	4	472	51.9	6.18	13	4	1
FALSE	High	Master Protein	ENST00000279281.p1	ENST00000279281.p1	0	16.071	7	5	7	5	782	86	6.47	9.93	5	1
FALSE	High	Master Protein	ENST00000252102.p1	ENST00000252102.p1	0	16.071	49	7	12	7	99	10.9	9.57	11.34	7	1
FALSE	High	Master Protein	ENST00000423014.p1	ENST00000423014.p1	0	16.068	31	4	10	2	140	15.4	9.54	13.25	4	1
FALSE	High	Master Protein	ENST00000253110.p1	ENST00000253110.p1	0	16.058	17	5	7	5	291	33.1	7.25	7.37	5	1
FALSE	High	Master Protein	TALONT002532254.p1	TALONT002532254.p1	0	16.053	9	5	12	4	564	62.2	10.42	17.31	5	1
FALSE	High	Master Protein	ENST00000355296.p1	ENST00000355296.p1	0	16.046	10	4	8	4	453	49.6	9.39	5.81	4	1
FALSE	High	Master Protein	ENST00000412770.p1	ENST00000412770.p1	0	16.044	8	5	6	5	881	96.7	4.55	8.96	5	1
FALSE	High	Master Protein	TALONT002405069.p1	TALONT002405069.p1	0	16.035	26	5	11	1	217	24.2	5.87	3.1	5	1
FALSE	High	Master Protein	ENST00000334464.p1	ENST00000334464.p1	0	16.03	7	5	6	5	1154	128.5	6.09	5.4	5	1
FALSE	High	Master Protein	ENST00000377205.p1	ENST00000377205.p1	0	16.021	22	5	5	5	279	31.9	8.87	6.04	5	1
FALSE	High	Master Protein	ENST00000557658.p1	ENST00000557658.p1	0	15.988	10	5	6	5	493	57	7.4	6.65	5	1
FALSE	High	Master Protein	ENST00000541410.p1	ENST00000541410.p1	0	15.982	20	5	5	5	250	28.9	5.27	5.24	5	1
FALSE	High	Master Protein	ENST00000262225.p1	ENST00000262225.p1	0	15.969	14	3	7	3	201	22.7	5.17	4.4	3	1
FALSE	High	Master Protein	ENST00000647248.p1	ENST00000647248.p1	0	15.939	31	6	13	6	131	14.6	10.92	13.7	6	1
FALSE	High	Master Protein	ENST00000382374.p1	ENST00000382374.p1	0	15.938	11	3	6	3	434	49.6	9.09	4.45	3	1
FALSE	High	Master Protein	TALONT000493583.p1	TALONT000493583.p1	0	15.932	12	7	7	7	438	51.3	8.54	1.66	7	1
FALSE	High	Master Protein	ENST00000357198.p1	ENST00000357198.p1	0	15.921	13	5	6	5	440	47.6	7.61	6.95	5	1
FALSE	High	Master Protein	ENST00000419091.p1	ENST00000419091.p1	0	15.919	11	5	6	5	553	61.2	7.24	2.1	5	1
FALSE	High	Master Protein	ENST00000300417.p1	ENST00000300417.p1	0	15.909	8	6	8	6	723	83.5	5.94	8.18	6	1
FALSE	High	Master Protein	TALONT000553454.p1	TALONT000553454.p1	0	15.907	18	4	13	4	193	22.3	5.35	10.9	4	1
FALSE	High	Master Protein	ENST00000309859.p1	ENST00000309859.p1	0	15.895	7	4	11	4	613	67.1	6.55	20.55	4	1
FALSE	High	Master Protein	ENST00000380763.p1	ENST00000380763.p1	0	15.883	15	4	5	4	268	30.6	6.68	7.66	4	1
FALSE	High	Master Protein	ENST00000369704.p1	ENST00000369704.p1	0	15.875	7	5	5	5	893	105.7	8.57	6	5	1
FALSE	High	Master Protein	TALONT003496904.p1	TALONT003496904.p1	0	15.866	12	6	14	1	542	60.3	8.76	17.44	6	1
FALSE	High	Master Protein	ENST00000334205.p1	ENST00000334205.p1	0	15.865	8	6	7	5	772	85.6	8.28	7.28	6	1
FALSE	High	Master Protein	ENST00000296121.p1	ENST00000296121.p1	0	15.863	39	5	7	5	159	18	6.62	6.9	5	1
FALSE	High	Master Protein	ENST00000269593.p1	ENST00000269593.p1	0	15.844	15	3	5	3	258	27.9	7.15	13.02	3	1
FALSE	High	Master Protein	TALONT001339671.p1	TALONT001339671.p1	0	15.839	13	3	7	3	224	24.2	10.76	11.44	3	1
FALSE	High	Master Protein	TALONT001427031.p1	TALONT001427031.p1	0	15.825	14	4	4	4	494	53.9	5.64	2.45	4	1
FALSE	High	Master Protein	TALONT001838857.p1	TALONT001838857.p1	0	15.819	6	4	9	4	668	74.3	6.25	5.92	4	1
FALSE	High	Master Protein	TALONT000211081.p1	TALONT000211081.p1	0	15.818	11	2	13	2	205	22.6	7.87	10.88	2	1
FALSE	High	Master Protein	ENST00000479925.p1	ENST00000479925.p1	0	15.811	20	5	7	5	235	26.3	9.14	2.42	5	1
FALSE	High	Master Protein	TALONT000277339.p1	TALONT000277339.p1	0	15.808	18	4	12	4	271	29.5	7.99	4.99	4	1
FALSE	High	Master Protein	TALONT003844739.p2	TALONT003844739.p2	0	15.808	16	4	6	4	260	29.1	6	12.17	4	1
FALSE	High	Master Protein	ENST00000399173.p1	ENST00000399173.p1	0	15.808	10	6	10	4	529	59.4	5.59	11.68	6	1
FALSE	High	Master Protein	TALONT000883003.p3	TALONT000883003.p3	0	15.797	41	5	10	5	105	12.2	11.59	5.34	5	1
FALSE	High	Master Protein	ENST00000358397.p1	ENST00000358397.p1	0	15.792	8	5	7	5	677	75.1	6.58	6.7	5	1
FALSE	High	Master Protein	ENST00000435041.p1	ENST00000435041.p1	0	15.75	9	3	7	3	318	35.2	6.74	15.6	3	1
FALSE	High	Master Protein	ENST00000356413.p1	ENST00000356413.p1	0	15.749	19	5	7	5	339	39.2	5.38	8.62	5	1
FALSE	High	Master Protein	ENST00000336138.p1	ENST00000336138.p1	0	15.734	22	5	11	5	208	23.9	9.55	12.47	5	1
FALSE	High	Master Protein	ENST00000264156.p1	ENST00000264156.p1	0	15.726	7	6	8	6	821	92.8	5.41	1.76	6	1
FALSE	High	Master Protein	ENST00000280187.p1	ENST00000280187.p1	0	15.725	9	3	4	3	278	31.2	5.27	6.56	3	1
FALSE	High	Master Protein	ENST00000378364.p1	ENST00000378364.p1	0	15.724	14	4	6	4	180	19.6	6.02	16.61	4	1
FALSE	High	Master Protein	ENST00000327773.p1	ENST00000327773.p1	0	15.722	7	5	8	5	678	74.9	5.69	6.41	5	1
FALSE	High	Master Protein	ENST00000249736.p1	ENST00000249736.p1	0	15.716	9	4	7	2	457	49.2	4.83	13.75	4	1
FALSE	High	Master Protein	ENST00000457408.p1	ENST00000457408.p1	0	15.715	22	5	7	4	227	25.9	8.28	9.55	5	1
FALSE	High	Master Protein	TALONT000453887.p1	TALONT000453887.p1	0	15.715	10	4	8	2	413	46	5.73	7.71	4	1
FALSE	High	Master Protein	ENST00000296411.p1	ENST00000296411.p1	0	15.715	12	4	8	4	386	43.2	7.17	5.05	4	1
FALSE	High	Master Protein	TALONT000698465.p1	TALONT000698465.p1	0	15.715	7	3	4	3	658	74	8.81	7.26	3	1
FALSE	High	Master Protein	ENST00000270879.p1	ENST00000270879.p1	0	15.706	15	5	11	5	301	33.1	6.83	11.85	5	1
FALSE	High	Master Protein	TALONT002186587.p1	TALONT002186587.p1	0	15.704	7	5	5	5	909	99.4	4.55	6.35	5	1
FALSE	High	Master Protein	ENST00000393792.p1	ENST00000393792.p1	0	15.702	14	3	6	2	234	26.2	5.67	5.63	3	1
FALSE	High	Master Protein	ENST00000425690.p1	ENST00000425690.p1	0	15.698	10	4	6	4	413	44.9	6.37	6.74	4	1
FALSE	High	Master Protein	ENST00000356457.p1	ENST00000356457.p1	0	15.69	8	1	3	1	313	34.6	4.11	7.95	1	1
FALSE	High	Master Protein	ENST00000354371.p1	ENST00000354371.p1	0	15.677	19	3	6	3	204	22.7	5.38	10.89	3	1
FALSE	High	Master Protein	ENST00000330149.p1	ENST00000330149.p1	0	15.674	19	3	4	3	158	18	8.68	7.87	3	1
FALSE	High	Master Protein	ENST00000357227.p1	ENST00000357227.p1	0	15.673	9	5	9	3	639	70.1	8.79	8.25	5	1
FALSE	High	Master Protein	ENST00000369626.p1	ENST00000369626.p1	0	15.667	7	3	5	3	500	53.9	8.66	12.3	3	1
FALSE	High	Master Protein	ENST00000294119.p1	ENST00000294119.p1	0	15.665	9	3	13	3	312	35.1	5.35	21.21	3	1
FALSE	High	Master Protein	TALONT000428137.p1	TALONT000428137.p1	0	15.663	16	3	6	3	163	18.9	5.52	11.84	3	1
FALSE	High	Master Protein	ENST00000223321.p1	ENST00000223321.p1	0	15.65	15	5	10	5	239	26.5	8.32	22.26	5	1
FALSE	High	Master Protein	ENST00000244040.p1	ENST00000244040.p1	0	15.648	21	5	10	4	281	30.7	9.86	13.96	5	1
FALSE	High	Master Protein	TALONT001298870.p1	TALONT001298870.p1	0	15.648	6	5	7	5	856	95.8	7.02	8.78	5	1
FALSE	High	Master Protein	ENST00000230124.p1	ENST00000230124.p1	0	15.623	6	5	7	5	907	103.6	6.92	5.25	5	1
FALSE	High	Master Protein	ENST00000550404.p1	ENST00000550404.p1	0	15.602	22	5	7	5	261	30.3	6.8	10.58	5	1
FALSE	High	Master Protein	ENST00000396832.p1	ENST00000396832.p1	0	15.597	13	5	6	2	416	47.3	9.66	4.21	5	1
FALSE	High	Master Protein	ENST00000377244.p1	ENST00000377244.p1	0	15.596	13	5	9	5	375	41.7	5.67	10.28	5	1
FALSE	High	Master Protein	TALONT001276636.p1	TALONT001276636.p1	0	15.592	9	5	8	5	580	64.8	5.76	12.4	5	1
FALSE	High	Master Protein	ENST00000446157.p2	ENST00000446157.p2	0	15.586	18	3	6	3	105	11.5	9.8	10.47	3	1
FALSE	High	Master Protein	TALONT001638047.p1	TALONT001638047.p1	0	15.564	13	5	6	5	327	36.2	9.38	6.29	5	1
FALSE	High	Master Protein	ENST00000369076.p1	ENST00000369076.p1	0	15.562	19	6	7	6	275	32.4	5.77	2.4	6	1
FALSE	High	Master Protein	ENST00000450136.p1	ENST00000450136.p1	0	15.551	7	4	4	4	653	71.9	6.98	1.86	4	1
FALSE	High	Master Protein	ENST00000458578.p1	ENST00000458578.p1	0	15.549	27	5	11	5	213	24.1	8.75	12.73	5	1
FALSE	High	Master Protein	ENST00000081029.p1	ENST00000081029.p1	0	15.542	19	4	4	4	327	37.2	8.24	4.65	4	1
FALSE	High	Master Protein	ENST00000246151.p1	ENST00000246151.p1	0	15.541	8	1	6	1	211	24.2	5.74	10.08	1	1
FALSE	High	Master Protein	ENST00000276590.p1	ENST00000276590.p1	0	15.541	18	4	6	4	288	32.8	6.8	10.44	4	1
FALSE	High	Master Protein	ENST00000232975.p1	ENST00000232975.p1	0	15.541	24	4	10	4	161	18.4	4.18	10.08	4	1
FALSE	High	Master Protein	ENST00000273359.p1	ENST00000273359.p1	0	15.537	12	4	17	4	318	35	8.72	16.73	4	1
FALSE	High	Master Protein	ENST00000461379.p1	ENST00000461379.p1	0	15.531	32	3	5	3	117	13.4	8.47	10.71	3	1
FALSE	High	Master Protein	ENST00000256637.p1	ENST00000256637.p1	0	15.529	6	3	5	3	831	92	5.74	4.52	3	1
FALSE	High	Master Protein	TALONT000300174.p1	TALONT000300174.p1	0	15.52	17	5	6	5	308	35.1	5.63	7.9	5	1
FALSE	High	Master Protein	TALONT002275089.p1	TALONT002275089.p1	0	15.515	9	4	6	4	575	63.7	5.25	6.8	4	1
FALSE	High	Master Protein	ENST00000216252.p1	ENST00000216252.p1	0	15.515	25	4	10	4	110	12.4	8.41	15.94	4	1
FALSE	High	Master Protein	ENST00000233813.p1	ENST00000233813.p1	0	15.514	18	6	10	6	272	30.6	8.21	4.16	6	1
FALSE	High	Master Protein	ENST00000272274.p1	ENST00000272274.p1	0	15.509	14	2	6	2	160	18.6	10.49	20.88	2	1
FALSE	High	Master Protein	ENST00000226798.p1	ENST00000226798.p1	0	15.506	11	4	4	4	304	34.2	9.28	4.79	4	1
FALSE	High	Master Protein	ENST00000395952.p1	ENST00000395952.p1	0	15.504	11	5	7	5	558	63.2	8.13	4.05	5	1
FALSE	High	Master Protein	ENST00000429236.p1	ENST00000429236.p1	0	15.503	7	5	5	5	736	81.8	9.14	6.63	5	1
FALSE	High	Master Protein	ENST00000273258.p1	ENST00000273258.p1	0	15.5	23	5	14	5	225	25.5	9.31	15.56	5	1
FALSE	High	Master Protein	TALONT001682384.p1	TALONT001682384.p1	0	15.498	10	5	6	5	621	70.3	8.32	2.04	5	1
FALSE	High	Master Protein	ENST00000304979.p1	ENST00000304979.p1	0	15.493	27	5	8	5	177	19.2	8.07	10.49	5	1
FALSE	High	Master Protein	ENST00000373783.p1	ENST00000373783.p1	0	15.489	19	5	6	5	270	29.7	6.04	4.27	5	1
FALSE	High	Master Protein	TALONT003864006.p1	TALONT003864006.p1	0	15.486	9	4	4	4	291	33	7.44	7.86	4	1
FALSE	High	Master Protein	ENST00000242784.p1	ENST00000242784.p1	0	15.483	25	4	4	4	176	18.4	9.44	7.54	4	1
FALSE	High	Master Protein	ENST00000370476.p1	ENST00000370476.p1	0	15.482	14	3	5	3	311	33.4	8.62	8.19	3	1
