Checked	Protein FDR Confidence: Combined	Master	Accession	Description	Exp. q-value: Combined	Sum PEP Score	Coverage [%]	# Peptides	# PSMs	# Unique Peptides	# AAs	MW [kDa]	calc. pI	Score Sequest HT: Sequest HT	# Peptides (by Search Engine): Sequest HT	# Protein Groups
FALSE	High	Master Protein	TALONT001538092.p1	TALONT001538092.p1	0	10.383	5	3	7	1	647	74.6	5.29	2.44	3	1
FALSE	High	Master Protein	ENST00000394520.p1	ENST00000394520.p1	0	10.382	8	3	5	3	474	53.8	4.75	2.69	3	1
FALSE	High	Master Protein	ENST00000526991.p1	ENST00000526991.p1	0	10.381	11	3	8	3	232	25.4	9.28	14.36	3	1
FALSE	High	Master Protein	ENST00000264498.p2	ENST00000264498.p2	0	10.38	24	5	8	5	155	17.2	9.52	3.76	5	1
FALSE	High	Master Protein	ENST00000600194.p1	ENST00000600194.p1	0	10.38	6	4	8	4	721	80.1	7.3	9.28	4	1
FALSE	High	Master Protein	ENST00000379958.p1	ENST00000379958.p1	0	10.364	2	4	5	2	1589	184.2	7.83	3.63	4	1
FALSE	High	Master Protein	ENST00000284274.p1	ENST00000284274.p1	0	10.361	9	3	4	3	352	40.2	5.47	6.19	3	1
FALSE	High	Master Protein	ENST00000242317.p1	ENST00000242317.p1	0	10.352	5	3	4	3	699	79.2	6.87	4.64	3	1
FALSE	High	Master Protein	TALONT000225663.p1	TALONT000225663.p1	0	10.352	13	3	4	3	403	45.8	6.86	2.6	3	1
FALSE	High	Master Protein	ENST00000526228.p1	ENST00000526228.p1	0	10.342	16	2	4	2	190	22.1	9.73	2.56	2	1
FALSE	High	Master Protein	ENST00000312475.p1	ENST00000312475.p1	0	10.335	15	3	4	3	282	32.1	7.5	1.92	3	1
FALSE	High	Master Protein	ENST00000618265.p1	ENST00000618265.p1	0	10.327	8	3	4	3	446	47.5	6.38	1.7	3	1
FALSE	High	Master Protein	ENST00000401088.p1	ENST00000401088.p1	0	10.327	13	1	3	1	157	17.5	9.39	6.95	1	1
FALSE	High	Master Protein	ENST00000448516.p1	ENST00000448516.p1	0	10.303	5	2	3	2	473	53.6	8.02	4.34	2	1
FALSE	High	Master Protein	ENST00000378533.p1	ENST00000378533.p1	0	10.303	12	5	5	5	464	51.5	8.66	0	5	1
FALSE	High	Master Protein	ENST00000420911.p1	ENST00000420911.p1	0	10.302	4	2	2	1	782	88.3	5.21	2.76	2	1
FALSE	High	Master Protein	TALONT000417140.p1	TALONT000417140.p1	0	10.296	3	2	2	2	763	80.4	5.59	3.75	2	1
FALSE	High	Master Protein	ENST00000355341.p1	ENST00000355341.p1	0	10.294	8	3	4	3	471	51.5	5.73	1.7	3	1
FALSE	High	Master Protein	ENST00000287934.p1	ENST00000287934.p1	0	10.29	5	3	5	3	647	71.1	7.99	4.6	3	1
FALSE	High	Master Protein	ENST00000483970.p1	ENST00000483970.p1	0	10.289	8	2	4	2	287	32.4	4.96	6.95	2	1
FALSE	High	Master Protein	TALONT002701348.p1	TALONT002701348.p1	0	10.289	10	2	4	2	186	21.7	5.05	7.05	2	1
FALSE	High	Master Protein	ENST00000256996.p1	ENST00000256996.p1	0	10.287	12	5	6	5	427	47.8	9.47	3.52	5	1
FALSE	High	Master Protein	ENST00000318348.p1	ENST00000318348.p1	0	10.285	14	4	6	4	264	28.9	5.69	1.82	4	1
FALSE	High	Master Protein	ENST00000379380.p1	ENST00000379380.p1	0	10.273	24	2	3	2	104	11.9	9.66	5.45	2	1
FALSE	High	Master Protein	ENST00000262213.p1	ENST00000262213.p1	0	10.263	12	3	6	3	374	43	9.63	3.26	3	1
FALSE	High	Master Protein	ENST00000372718.p1	ENST00000372718.p1	0	10.254	5	3	3	3	560	59.2	9.19	7.17	3	1
FALSE	High	Master Protein	ENST00000262219.p1	ENST00000262219.p1	0	10.246	5	3	8	2	357	39.7	5.5	12.96	3	1
FALSE	High	Master Protein	ENST00000648610.p1	ENST00000648610.p1	0	10.24	7	3	4	3	706	76.1	7.69	1.91	3	1
FALSE	High	Master Protein	ENST00000507656.p1	ENST00000507656.p1	0	10.236	13	2	3	2	214	24.1	9.17	4.77	2	1
FALSE	High	Master Protein	ENST00000358755.p1	ENST00000358755.p1	0	10.229	6	3	4	3	706	79.2	7.96	0	3	1
FALSE	High	Master Protein	TALONT002918431.p1	TALONT002918431.p1	0	10.225	11	3	4	3	346	36.9	8.47	6.56	3	1
FALSE	High	Master Protein	ENST00000309032.p1	ENST00000309032.p1	0	10.218	23	4	5	4	168	18.4	7.15	0	4	1
FALSE	High	Master Protein	ENST00000491415.p1	ENST00000491415.p1	0	10.218	5	3	3	3	756	87	5.88	2.13	3	1
FALSE	High	Master Protein	TALONT002102763.p1	TALONT002102763.p1	0	10.2	4	3	3	3	799	88.8	6.29	0	3	1
FALSE	High	Master Protein	ENST00000487331.p1	ENST00000487331.p1	0	10.198	17	5	5	5	252	29.4	6.34	0	5	1
FALSE	High	Master Protein	TALONT001530225.p1	TALONT001530225.p1	0	10.196	10	3	5	1	297	34.1	8.4	5.39	3	1
FALSE	High	Master Protein	ENST00000381070.p1	ENST00000381070.p1	0	10.191	13	4	5	4	472	53.8	5.8	1.8	4	1
FALSE	High	Master Protein	ENST00000399443.p1	ENST00000399443.p1	0	10.186	9	4	5	4	437	50.2	6.67	3.35	4	1
FALSE	High	Master Protein	ENST00000280987.p1	ENST00000280987.p1	0	10.183	5	2	3	2	256	28.2	4.56	2.19	2	1
FALSE	High	Master Protein	ENST00000306730.p1	ENST00000306730.p1	0	10.177	9	2	2	2	362	38.5	4.98	5.67	2	1
FALSE	High	Master Protein	ENST00000300030.p1	ENST00000300030.p1	0	10.175	11	2	3	2	183	21.2	5.03	6.09	2	1
FALSE	High	Master Protein	ENST00000324344.p1	ENST00000324344.p1	0	10.172	17	3	4	3	304	34.3	5.12	0	3	1
FALSE	High	Master Protein	ENST00000276420.p1	ENST00000276420.p1	0	10.166	10	3	4	3	412	45.4	6.02	2.32	3	1
FALSE	High	Master Protein	ENST00000370902.p1	ENST00000370902.p1	0	10.165	14	2	6	2	195	21.4	8.24	5.07	2	1
FALSE	High	Master Protein	ENST00000378378.p1	ENST00000378378.p1	0	10.159	6	3	3	3	709	80.1	7.36	2.16	3	1
FALSE	High	Master Protein	ENST00000311129.p1	ENST00000311129.p1	0	10.159	7	4	5	3	674	74.4	5.21	2.21	4	1
FALSE	High	Master Protein	ENST00000286448.p1	ENST00000286448.p1	0	10.155	10	3	4	3	220	24.9	8.6	3.79	3	1
FALSE	High	Master Protein	ENST00000286688.p1	ENST00000286688.p1	0	10.155	11	2	2	2	211	24	7.77	0	2	1
FALSE	High	Master Protein	ENST00000478922.p1	ENST00000478922.p1	0	10.15	9	4	5	4	519	56.8	8.78	2.34	4	1
FALSE	High	Master Protein	ENST00000305386.p1	ENST00000305386.p1	0	10.138	10	3	4	3	447	51.5	8.76	0	3	1
FALSE	High	Master Protein	ENST00000011898.p1	ENST00000011898.p1	0	10.137	9	2	5	2	292	32	8.06	2.53	2	1
FALSE	High	Master Protein	ENST00000221930.p1	ENST00000221930.p1	0	10.127	12	3	3	3	390	44.3	8.53	3.6	3	1
FALSE	High	Master Protein	ENST00000264254.p1	ENST00000264254.p1	0	10.119	13	3	4	3	239	27.6	4.84	3.49	3	1
FALSE	High	Master Protein	ENST00000348462.p2	ENST00000348462.p2	0	10.115	22	3	12	3	123	14.5	11.05	12.14	3	1
FALSE	High	Master Protein	ENST00000542342.p1	ENST00000542342.p1	0	10.115	9	3	3	3	342	35.4	5.6	1.65	3	1
FALSE	High	Master Protein	ENST00000230048.p1	ENST00000230048.p1	0	10.113	16	2	8	2	140	15	9.14	8.95	2	1
FALSE	High	Master Protein	TALONT003127984.p1	TALONT003127984.p1	0	10.108	9	3	4	3	367	40.6	9.36	6.4	3	1
FALSE	High	Master Protein	ENST00000409299.p1	ENST00000409299.p1	0	10.097	19	5	6	5	212	24.2	10.07	1.72	5	1
FALSE	High	Master Protein	ENST00000621632.p1	ENST00000621632.p1	0	10.094	5	4	6	4	859	96.3	9.06	2.3	4	1
FALSE	High	Master Protein	ENST00000262031.p1	ENST00000262031.p1	0	10.082	7	3	4	1	475	51	9.23	5.68	3	1
FALSE	High	Master Protein	ENST00000376395.p1	ENST00000376395.p1	0	10.064	8	3	7	2	589	62.5	5.11	7.42	3	1
FALSE	High	Master Protein	ENST00000294066.p1	ENST00000294066.p1	0	10.051	5	3	3	3	820	91.5	6.34	0	3	1
FALSE	High	Master Protein	ENST00000617869.p1	ENST00000617869.p1	0	10.051	7	2	4	2	323	37.3	6.74	8.55	2	1
FALSE	High	Master Protein	ENST00000343053.p1	ENST00000343053.p1	0	10.044	7	3	3	3	580	65.7	6.13	1.83	3	1
FALSE	High	Master Protein	ENST00000379170.p1	ENST00000379170.p1	0	10.044	7	3	3	3	405	44.5	9.8	2.9	3	1
FALSE	High	Master Protein	TALONT002884636.p1	TALONT002884636.p1	0	10.038	13	3	3	3	387	43.5	8.15	2.23	3	1
FALSE	High	Master Protein	ENST00000450136.p1	ENST00000450136.p1	0	10.032	6	3	3	3	653	71.9	6.98	0	3	1
FALSE	High	Master Protein	ENST00000264039.p1	ENST00000264039.p1	0	10.025	9	3	7	3	558	61.6	7.3	4.31	3	1
FALSE	High	Master Protein	ENST00000331886.p1	ENST00000331886.p1	0	9.99	7	5	6	5	735	82.6	6.73	0	5	1
FALSE	High	Master Protein	TALONT000215091.p1	TALONT000215091.p1	0	9.985	7	3	3	3	549	59.9	6.4	2.06	3	1
FALSE	High	Master Protein	ENST00000367999.p1	ENST00000367999.p1	0	9.971	7	3	4	3	477	50.7	8.16	7.22	3	1
FALSE	High	Master Protein	ENST00000264883.p1	ENST00000264883.p1	0	9.966	4	2	3	2	507	55.4	7.02	5.91	2	1
FALSE	High	Master Protein	ENST00000201586.p1	ENST00000201586.p1	0	9.96	11	3	5	3	365	41.3	5.4	3.86	3	1
FALSE	High	Master Protein	ENST00000397851.p1	ENST00000397851.p1	0	9.958	6	2	4	2	371	40.8	5.21	6.17	2	1
FALSE	High	Master Protein	ENST00000335509.p1	ENST00000335509.p1	0	9.955	4	3	4	3	816	94.1	8.27	0	3	1
FALSE	High	Master Protein	ENST00000610322.p1	ENST00000610322.p1	0	9.954	13	5	5	5	464	49.9	8.29	1.85	5	1
FALSE	High	Master Protein	ENST00000231484.p1	ENST00000231484.p1	0	9.949	4	4	4	3	1184	128.9	5.29	3.95	4	1
FALSE	High	Master Protein	ENST00000442697.p1	ENST00000442697.p1	0	9.948	11	4	4	4	379	42.5	8.59	3.7	4	1
FALSE	High	Master Protein	ENST00000537107.p1	ENST00000537107.p1	0	9.943	10	3	4	3	399	41.5	6.57	0	3	1
FALSE	High	Master Protein	ENST00000377107.p1	ENST00000377107.p1	0	9.941	7	5	6	5	963	109.7	5.45	0	5	1
FALSE	High	Master Protein	TALONT002758754.p1	TALONT002758754.p1	0	9.927	9	4	5	4	557	62.8	4.67	0	4	1
FALSE	High	Master Protein	ENST00000269701.p1	ENST00000269701.p1	0	9.927	6	4	4	4	692	76.1	5.15	0	4	1
FALSE	High	Master Protein	ENST00000225969.p1	ENST00000225969.p1	0	9.901	18	3	3	3	152	16.5	10.32	2.87	3	1
FALSE	High	Master Protein	ENST00000304191.p2	ENST00000304191.p2	0	9.898	32	3	8	3	118	14.4	8.94	6.45	3	1
FALSE	High	Master Protein	ENST00000546453.p1	ENST00000546453.p1	0	9.891	10	3	9	1	306	33.4	5.47	18.23	3	1
FALSE	High	Master Protein	ENST00000358397.p1	ENST00000358397.p1	0	9.89	4	3	5	2	677	75.1	6.58	0	3	1
FALSE	High	Master Protein	ENST00000369505.p1	ENST00000369505.p1	0	9.875	7	2	3	2	371	39.1	6.84	4.81	2	1
FALSE	High	Master Protein	TALONT001118121.p1	TALONT001118121.p1	0	9.868	5	2	3	2	535	59.8	5.08	3.04	2	1
FALSE	High	Master Protein	ENST00000264827.p1	ENST00000264827.p1	0	9.845	4	3	3	3	717	83	5.47	5.77	3	1
FALSE	High	Master Protein	ENST00000371201.p1	ENST00000371201.p1	0	9.843	7	4	5	4	582	65.5	8.47	0	4	1
FALSE	High	Master Protein	ENST00000374232.p1	ENST00000374232.p1	0	9.843	10	4	4	4	517	57.2	7.14	2.04	4	1
FALSE	High	Master Protein	ENST00000491695.p1	ENST00000491695.p1	0	9.833	13	4	4	4	282	33.1	4.91	1.74	4	1
FALSE	High	Master Protein	ENST00000584667.p1	ENST00000584667.p1	0	9.833	12	3	3	3	308	33.9	4.84	3.86	3	1
FALSE	High	Master Protein	ENST00000652027.p1	ENST00000652027.p1	0	9.829	11	4	4	4	330	35.9	8.38	3.65	4	1
FALSE	High	Master Protein	ENST00000239878.p1	ENST00000239878.p1	0	9.825	25	3	8	3	108	11.7	8.97	9.72	3	1
FALSE	High	Master Protein	ENST00000304301.p1	ENST00000304301.p1	0	9.821	14	3	9	2	211	23.3	8.91	5.5	3	1
FALSE	High	Master Protein	TALONT003172186.p1	TALONT003172186.p1	0	9.813	13	2	4	1	160	16.7	9.5	2.14	2	1
FALSE	High	Master Protein	ENST00000570980.p1	ENST00000570980.p1	0	9.803	13	3	4	2	255	29.4	6.54	5.8	3	1
FALSE	High	Master Protein	TALONT001151048.p1	TALONT001151048.p1	0	9.78	13	2	6	1	187	19.5	4.37	5.66	2	1
FALSE	High	Master Protein	ENST00000366425.p2	ENST00000366425.p2	0	9.778	11	2	4	2	206	21.7	9.31	6.58	2	1
FALSE	High	Master Protein	TALONT001141487.p1	TALONT001141487.p1	0	9.776	6	2	2	2	487	57	6.1	2.28	2	1
FALSE	High	Master Protein	ENST00000317378.p1	ENST00000317378.p1	0	9.776	12	3	4	3	250	27.2	10.43	0	3	1
FALSE	High	Master Protein	ENST00000374704.p1	ENST00000374704.p1	0	9.771	11	3	10	2	341	39.3	7.2	0	3	1
FALSE	High	Master Protein	ENST00000371410.p1	ENST00000371410.p1	0	9.768	7	3	5	3	415	47.1	10.11	9.16	3	1
FALSE	High	Master Protein	ENST00000368012.p1	ENST00000368012.p1	0	9.767	5	2	2	2	510	55.4	5.38	2.24	2	1
FALSE	High	Master Protein	ENST00000548925.p1	ENST00000548925.p1	0	9.766	20	3	3	3	158	17.9	9.54	1.67	3	1
FALSE	High	Master Protein	ENST00000534657.p1	ENST00000534657.p1	0	9.765	16	2	2	2	196	22.4	6.92	5.15	2	1
FALSE	High	Master Protein	ENST00000633063.p1	ENST00000633063.p1	0	9.762	9	5	7	5	707	78.5	4.87	0	5	1
FALSE	High	Master Protein	ENST00000492758.p1	ENST00000492758.p1	0	9.76	14	2	7	2	147	16.4	5.08	3.92	2	1
FALSE	High	Master Protein	ENST00000593829.p1	ENST00000593829.p1	0	9.757	14	2	9	2	139	15.3	9.99	4.05	2	1
FALSE	High	Master Protein	ENST00000216484.p1	ENST00000216484.p1	0	9.752	8	4	5	4	562	62.9	7.78	2.14	4	1
FALSE	High	Master Protein	ENST00000381154.p1	ENST00000381154.p1	0	9.744	7	3	5	3	614	67	7.68	4.9	3	1
FALSE	High	Master Protein	ENST00000276569.p1	ENST00000276569.p1	0	9.743	13	3	5	3	282	31.3	5.74	7.55	3	1
FALSE	High	Master Protein	ENST00000602318.p1	ENST00000602318.p1	0	9.737	17	1	3	1	120	12.6	4.87	11.74	1	1
FALSE	High	Master Protein	TALONT001448959.p1	TALONT001448959.p1	0	9.73	17	3	4	3	281	31	5.34	1.72	3	1
FALSE	High	Master Protein	ENST00000342502.p1	ENST00000342502.p1	0	9.73	10	3	5	2	350	39.3	9.17	4.23	3	1
FALSE	High	Master Protein	TALONT002206357.p1	TALONT002206357.p1	0	9.724	16	3	4	3	245	25.9	7.81	5.11	3	1
FALSE	High	Master Protein	ENST00000311893.p1	ENST00000311893.p1	0	9.724	18	3	4	3	167	18	9.48	3.19	3	1
FALSE	High	Master Protein	ENST00000169551.p1	ENST00000169551.p1	0	9.719	15	4	5	4	248	28.2	9.7	5.98	4	1
FALSE	High	Master Protein	ENST00000374500.p1	ENST00000374500.p1	0	9.711	14	2	3	2	198	20.9	5.48	6.86	2	1
FALSE	High	Master Protein	ENST00000652747.p1	ENST00000652747.p1	0	9.709	5	3	4	3	969	106.3	10.11	2.53	3	1
FALSE	High	Master Protein	ENST00000619301.p1	ENST00000619301.p1	0	9.707	15	3	4	3	343	37	5.12	0	3	1
FALSE	High	Master Protein	TALONT002071388.p1	TALONT002071388.p1	0	9.698	10	2	2	2	274	31	4.82	3.27	2	1
FALSE	High	Master Protein	ENST00000504986.p1	ENST00000504986.p1	0	9.679	12	3	6	3	247	28	9.7	6.19	3	1
FALSE	High	Master Protein	TALONT000815780.p1	TALONT000815780.p1	0	9.679	16	3	3	1	228	24.8	9.52	2.26	3	1
FALSE	High	Master Protein	ENST00000349139.p1	ENST00000349139.p1	0	9.678	4	4	4	4	943	106	6.64	0	4	1
FALSE	High	Master Protein	ENST00000371974.p1	ENST00000371974.p1	0	9.671	11	4	5	4	300	33.3	9.6	3.87	4	1
FALSE	High	Master Protein	ENST00000297354.p1	ENST00000297354.p1	0	9.664	9	2	4	2	264	29.6	7.5	3.99	2	1
FALSE	High	Master Protein	ENST00000396272.p1	ENST00000396272.p1	0	9.661	12	3	3	3	376	42.4	9.32	0	3	1
FALSE	High	Master Protein	ENST00000005260.p1	ENST00000005260.p1	0	9.644	8	4	5	4	511	56.8	8.68	1.65	4	1
FALSE	High	Master Protein	ENST00000261789.p1	ENST00000261789.p1	0	9.64	5	3	3	3	643	72.9	8.21	1.67	3	1
FALSE	High	Master Protein	TALONT003801055.p1	TALONT003801055.p1	0	9.636	13	4	6	4	276	32.3	5.55	3.55	4	1
FALSE	High	Master Protein	ENST00000394144.p1	ENST00000394144.p1	0	9.626	4	2	2	2	708	79.2	5.47	4.6	2	1
FALSE	High	Master Protein	ENST00000336431.p1	ENST00000336431.p1	0	9.62	7	3	3	3	662	70.4	5.1	0	3	1
FALSE	High	Master Protein	ENST00000479950.p1	ENST00000479950.p1	0	9.615	20	3	5	3	152	17	8.31	4.41	3	1
FALSE	High	Master Protein	ENST00000199708.p2	ENST00000199708.p2	0	9.6	18	2	7	2	142	15.5	7.62	9.19	2	1
FALSE	High	Master Protein	ENST00000616836.p1	ENST00000616836.p1	0	9.597	6	3	3	3	597	67.5	9.29	0	3	1
FALSE	High	Master Protein	TALONT001935728.p1	TALONT001935728.p1	0	9.582	8	4	7	4	547	62.9	8.53	0	4	1
FALSE	High	Master Protein	ENST00000397457.p1	ENST00000397457.p1	0	9.569	17	3	3	3	191	22	7.27	0	3	1
FALSE	High	Master Protein	TALONT003913716.p1	TALONT003913716.p1	0	9.566	10	3	5	3	301	35.2	9.03	3.31	3	1
FALSE	High	Master Protein	ENST00000263228.p1	ENST00000263228.p1	0	9.566	12	3	5	3	238	27.1	4.42	2.19	3	1
FALSE	High	Master Protein	ENST00000648817.p1	ENST00000648817.p1	0	9.56	5	3	3	3	618	72.1	8.35	2.47	3	1
FALSE	High	Master Protein	ENST00000322128.p1	ENST00000322128.p1	0	9.558	9	3	3	3	417	45.1	9.54	3.98	3	1
FALSE	High	Master Protein	ENST00000355451.p1	ENST00000355451.p1	0	9.557	15	3	4	3	361	40.8	5.25	1.8	3	1
FALSE	High	Master Protein	ENST00000300738.p1	ENST00000300738.p1	0	9.546	4	3	4	3	792	90	7.15	1.88	3	1
FALSE	High	Master Protein	ENST00000320954.p1	ENST00000320954.p1	0	9.524	9	4	6	4	401	46.5	5.73	2.18	4	1
FALSE	High	Master Protein	ENST00000301364.p1	ENST00000301364.p1	0	9.521	5	3	5	3	804	91.8	7.42	1.64	3	1
FALSE	High	Master Protein	TALONT003892569.p1	TALONT003892569.p1	0	9.519	5	3	5	2	631	71.8	5.36	0	3	1
FALSE	High	Master Protein	TALONT002404634.p1	TALONT002404634.p1	0	9.518	9	1	6	1	205	21.6	8.62	17.57	1	1
FALSE	High	Master Protein	TALONT000226977.p1	TALONT000226977.p1	0	9.518	6	2	2	2	581	67.2	6.73	2.39	2	1
FALSE	High	Master Protein	ENST00000354454.p1	ENST00000354454.p1	0	9.51	8	3	4	3	499	56.2	5.58	3.75	3	1
FALSE	High	Master Protein	TALONT003308459.p1	TALONT003308459.p1	0	9.504	4	3	4	3	451	49.6	6.47	2.5	3	1
FALSE	High	Master Protein	ENST00000361055.p1	ENST00000361055.p1	0	9.5	5	3	6	3	467	52.2	5.38	5.14	3	1
FALSE	High	Master Protein	ENST00000526995.p1	ENST00000526995.p1	0	9.49	9	3	3	3	522	59.5	6.44	2.23	3	1
FALSE	High	Master Protein	ENST00000219204.p1	ENST00000219204.p1	0	9.484	7	2	3	2	199	22.7	4.64	3.35	2	1
FALSE	High	Master Protein	TALONT002132206.p1	TALONT002132206.p1	0	9.471	9	3	4	3	308	33.9	6.29	0	3	1
FALSE	High	Master Protein	ENST00000253099.p1	ENST00000253099.p1	0	9.466	8	2	5	2	311	34.9	9.72	2.21	2	1
FALSE	High	Master Protein	TALONT001297344.p1	TALONT001297344.p1	0	9.464	12	3	5	3	342	38.3	9.82	2.21	3	1
FALSE	High	Master Protein	ENST00000391945.p1	ENST00000391945.p1	0	9.464	5	4	4	4	760	86.9	7.15	0	4	1
FALSE	High	Master Protein	TALONT003523002.p1	TALONT003523002.p1	0	9.456	13	2	3	2	199	21.6	7.34	5.24	2	1
FALSE	High	Master Protein	TALONT001390191.p1	TALONT001390191.p1	0	9.456	11	4	4	4	384	45	7.08	6.9	4	1
FALSE	High	Master Protein	ENST00000403729.p1	ENST00000403729.p1	0	9.445	5	2	3	2	488	53.5	8.27	3.89	2	1
FALSE	High	Master Protein	TALONT003985222.p2	TALONT003985222.p2	0	9.437	17	3	3	3	270	29.2	9.85	2.18	3	1
FALSE	High	Master Protein	ENST00000588629.p1	ENST00000588629.p1	0	9.435	18	3	6	3	217	24.9	5.26	4.07	3	1
FALSE	High	Master Protein	ENST00000270502.p1	ENST00000270502.p1	0	9.43	11	2	4	2	264	29.8	9	0	2	1
FALSE	High	Master Protein	TALONT001298576.p1	TALONT001298576.p1	0	9.43	16	2	3	2	151	17.5	7.53	2.47	2	1
FALSE	High	Master Protein	TALONT000592243.p1	TALONT000592243.p1	0	9.415	14	3	5	3	160	18	8.09	5.77	3	1
FALSE	High	Master Protein	ENST00000432176.p1	ENST00000432176.p1	0	9.412	6	3	3	3	521	57.6	8.16	0	3	1
FALSE	High	Master Protein	ENST00000366777.p1	ENST00000366777.p1	0	9.411	5	3	5	3	647	71.9	6.99	0	3	1
FALSE	High	Master Protein	TALONT003894628.p1	TALONT003894628.p1	0	9.404	15	1	4	1	110	11.9	8.78	2.35	1	1
FALSE	High	Master Protein	ENST00000236273.p1	ENST00000236273.p1	0	9.395	15	3	3	3	254	30.1	8.62	0	3	1
FALSE	High	Master Protein	ENST00000356524.p1	ENST00000356524.p1	0	9.393	27	2	2	2	134	14.7	7.44	0	2	1
FALSE	High	Master Protein	ENST00000299424.p1	ENST00000299424.p1	0	9.392	15	2	12	2	218	21.7	6.57	0	2	1
FALSE	High	Master Protein	ENST00000370996.p1	ENST00000370996.p1	0	9.382	13	3	3	3	299	32.5	8.07	3.57	3	1
FALSE	High	Master Protein	TALONT003055273.p1	TALONT003055273.p1	0	9.379	14	3	4	3	259	29.4	8.53	4.94	3	1
FALSE	High	Master Protein	ENST00000219794.p1	ENST00000219794.p1	0	9.377	9	4	4	4	412	46.3	8.82	2.02	4	1
FALSE	High	Master Protein	ENST00000621469.p1	ENST00000621469.p1	0	9.367	10	4	7	2	382	43	7.28	2.29	4	1
FALSE	High	Master Protein	ENST00000258772.p1	ENST00000258772.p1	0	9.367	7	4	5	4	547	61.6	9.26	0	4	1
FALSE	High	Master Protein	ENST00000370339.p1	ENST00000370339.p1	0	9.365	7	4	5	2	559	60.8	8.79	1.96	4	1
FALSE	High	Master Protein	TALONT000657000.p1	TALONT000657000.p1	0	9.35	7	2	3	2	424	47.9	8.12	1.81	2	1
FALSE	High	Master Protein	TALONT003105960.p1	TALONT003105960.p1	0	9.349	13	3	7	3	229	25.8	7.05	2.8	3	1
FALSE	High	Master Protein	ENST00000302190.p1	ENST00000302190.p1	0	9.337	7	1	4	1	201	22.1	4.86	3.32	1	1
FALSE	High	Master Protein	TALONT003666237.p1	TALONT003666237.p1	0	9.335	7	2	4	2	377	42.8	5.2	5.07	2	1
FALSE	High	Master Protein	TALONT000262618.p1	TALONT000262618.p1	0	9.319	3	2	6	1	530	60.5	8.92	1.74	2	1
FALSE	High	Master Protein	ENST00000371989.p1	ENST00000371989.p1	0	9.318	4	1	25	1	269	30.4	7.78	11.84	1	1
FALSE	High	Master Protein	TALONT001577761.p1	TALONT001577761.p1	0	9.306	11	3	3	3	372	41.7	8.24	0	3	1
FALSE	High	Master Protein	ENST00000290155.p1	ENST00000290155.p1	0	9.302	16	4	5	4	290	33.2	7.44	0	4	1
FALSE	High	Master Protein	ENST00000326291.p1	ENST00000326291.p1	0	9.301	4	3	3	3	757	89.8	6.02	0	3	1
FALSE	High	Master Protein	ENST00000285814.p1	ENST00000285814.p1	0	9.3	11	2	3	2	301	35	9.88	0	2	1
FALSE	High	Master Protein	TALONT003789207.p1	TALONT003789207.p1	0	9.285	8	3	4	3	424	45.7	8.03	8.88	3	1
FALSE	High	Master Protein	TALONT001412128.p1	TALONT001412128.p1	0	9.282	19	2	3	2	123	14.7	5.78	0	2	1
FALSE	High	Master Protein	ENST00000539261.p1	ENST00000539261.p1	0	9.28	18	3	14	3	124	14.5	8.62	24.13	3	1
FALSE	High	Master Protein	TALONT000991380.p1	TALONT000991380.p1	0	9.279	8	3	4	3	459	48.8	7.66	2.16	3	1
FALSE	High	Master Protein	ENST00000392290.p1	ENST00000392290.p1	0	9.274	12	3	3	3	291	32.5	9.17	2	3	1
FALSE	High	Master Protein	TALONT003307323.p1	TALONT003307323.p1	0	9.274	13	3	9	1	199	22.8	8.62	6.77	3	1
FALSE	High	Master Protein	ENST00000309099.p2	ENST00000309099.p2	0	9.273	7	2	6	2	343	38.1	8.56	4	2	1
FALSE	High	Master Protein	ENST00000376874.p1	ENST00000376874.p1	0	9.262	12	3	3	3	482	55.3	6.04	3.21	3	1
FALSE	High	Master Protein	ENST00000327435.p1	ENST00000327435.p1	0	9.259	20	2	2	2	179	21.5	5.68	3.32	2	1
FALSE	High	Master Protein	TALONT002598449.p1	TALONT002598449.p1	0	9.257	19	3	5	3	274	30.3	7.27	0	3	1
FALSE	High	Master Protein	ENST00000371443.p2	ENST00000371443.p2	0	9.257	18	3	8	3	173	18.7	9.7	1.71	3	1
FALSE	High	Master Protein	TALONT002149403.p1	TALONT002149403.p1	0	9.251	9	2	2	2	320	34.7	5.52	2.42	2	1
FALSE	High	Master Protein	ENST00000419234.p1	ENST00000419234.p1	0	9.248	6	3	4	3	592	67.3	5.92	3.97	3	1
FALSE	High	Master Protein	ENST00000503639.p1	ENST00000503639.p1	0	9.245	21	3	6	3	174	19	11.47	6.63	3	1
FALSE	High	Master Protein	ENST00000528416.p1	ENST00000528416.p1	0	9.241	15	4	6	4	402	45.2	6.77	0	4	1
FALSE	High	Master Protein	ENST00000590474.p1	ENST00000590474.p1	0	9.232	9	3	6	1	334	37.5	7.39	5.56	3	1
FALSE	High	Master Protein	ENST00000494664.p1	ENST00000494664.p1	0	9.229	10	3	3	3	285	32.2	8.5	2.3	3	1
FALSE	High	Master Protein	ENST00000265322.p1	ENST00000265322.p1	0	9.228	7	2	5	2	303	32.5	8.81	9.47	2	1
FALSE	High	Master Protein	ENST00000374759.p1	ENST00000374759.p1	0	9.219	4	4	5	4	1119	119.7	5.73	4.2	4	1
